mode,ts,elapsed_s,waiting,stale,source
ON,1789150234.2307503,38.5069055557251,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150234.4829826,38.759137868881226,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150234.733189,39.00934433937073,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150234.982692,39.2588472366333,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150235.2340298,39.51018500328064,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150235.4856157,39.76177096366882,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150235.7374692,40.01362442970276,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150235.9953718,40.27152705192566,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150236.2467742,40.522929430007935,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150236.4973335,40.77348875999451,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150236.7496552,41.0258104801178,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150237.0005817,41.27673697471619,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150237.251211,41.527366161346436,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150237.5021925,41.7783477306366,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150237.7532187,42.02937388420105,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150238.0032809,42.279436111450195,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150238.2535415,42.52969670295715,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150238.504137,42.78029227256775,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150238.7538314,43.02998661994934,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150239.003917,43.28007221221924,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150239.2541344,43.53028964996338,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150239.5041015,43.78025674819946,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150239.7538185,44.02997374534607,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150240.004375,44.28053021430969,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150240.255641,44.53179621696472,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150240.5062833,44.78243851661682,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150240.7561507,45.03230595588684,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150241.0059314,45.28208661079407,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150241.2558637,45.5320188999176,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150241.5063086,45.782463788986206,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150241.756472,46.03262734413147,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150242.0069172,46.28307247161865,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150242.256723,46.532878160476685,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150242.5075815,46.78373670578003,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150242.757218,47.0333731174469,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150243.0074623,47.28361749649048,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150243.258877,47.53503227233887,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150243.5088427,47.78499794006348,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150243.7587302,48.03488540649414,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150244.0095255,48.28568077087402,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150244.2595742,48.53572940826416,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150244.5105932,48.78674840927124,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150244.7609522,49.03710746765137,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150245.0123274,49.288482666015625,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150245.2627435,49.53889870643616,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150245.5129447,49.78909993171692,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150245.7645793,50.04073452949524,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150246.0146215,50.29077672958374,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150246.265184,50.54133915901184,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150246.51579,50.79194521903992,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150246.7664754,51.042630672454834,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150247.0176847,51.29383993148804,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150247.2686715,51.54482674598694,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150247.5192976,51.79545283317566,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150247.7694886,52.04564380645752,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150248.0215693,52.29772448539734,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150248.2729406,52.54909586906433,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
ON,1789150248.523495,52.79965019226074,0.0,False,/content/DoS-Stress-Testing/runs/demo-20260911-180828-5190b1-flood-on/gateway_samples.jsonl
